hotel_id,hotel_name,combined,hotel_site_id
MADCL,"The Palace, a Luxury Collection Hotel, Madrid","madcl-the-palace,-a-luxury-collection-hotel,-madrid",Marriott-MADCL
MADCZ,The Westin Madrid Cuzco,madcz-the-westin-madrid-cuzco,Marriott-MADCZ
MADPA,"Hospes Puerta de Alcalá, a Member of Design Hotels™","madpa-hospes-puerta-de-alcalá,-a-member-of-design-hotels™",Marriott-MADPA
MADPP,Madrid Marriott Hotel Princesa Plaza,madpp-madrid-marriott-hotel-princesa-plaza,Marriott-MADPP
MADZM,"El Autor Hotel Madrid, Autograph Collection","madzm-el-autor-hotel-madrid,-autograph-collection",Marriott-MADZM
MAMXM,City Express by Marriott Matamoros,mamxm-city-express-by-marriott-matamoros,Marriott-MAMXM
MANSE,"Stock Exchange Hotel, Manchester, Autograph Collection","manse-stock-exchange-hotel,-manchester,-autograph-collection",Marriott-MANSE
MAOTX,"Tropical Hotel da Amazonia, a Tribute Portfolio Hotel","maotx-tropical-hotel-da-amazonia,-a-tribute-portfolio-hotel",Marriott-MAOTX
MCETH,SpringHill Suites Turlock,mceth-springhill-suites-turlock,Marriott-MCETH
MCIAD,AC Hotel Kansas City Downtown,mciad-ac-hotel-kansas-city-downtown,Marriott-MCIAD
MCIFL,Fairfield Inn & Suites Kansas City at The Legends,mcifl-fairfield-inn-&-suites-kansas-city-at-the-legends,Marriott-MCIFL
MCNPF,Fairfield Inn & Suites Perry,mcnpf-fairfield-inn-&-suites-perry,Marriott-MCNPF
MCNPT,TownePlace Suites Perry,mcnpt-towneplace-suites-perry,Marriott-MCNPT
MCOAU,"Villatel Orlando Resort, Apartments by Marriott Bonvoy","mcoau-villatel-orlando-resort,-apartments-by-marriott-bonvoy",Marriott-MCOAU
MCOAY,Sonder Vista Cay Apartments,mcoay-sonder-vista-cay-apartments,Marriott-MCOAY
MCOBU,Renaissance Orlando Resort – Disney Springs® Area,mcobu-renaissance-orlando-resort-–-disney-springs®-area,Marriott-MCOBU
MCOHW,"Wellborn Hotel Downtown, Sonder","mcohw-wellborn-hotel-downtown,-sonder",Marriott-MCOHW
MCOLT,TownePlace Suites By Marriott Lake City,mcolt-towneplace-suites-by-marriott-lake-city,Marriott-MCOLT
MCOMS,Fairfield Inn & Suites Orlando at Millenia,mcoms-fairfield-inn-&-suites-orlando-at-millenia,Marriott-MCOMS
MCTXR,The St. Regis Al Mouj Muscat Resort,mctxr-the-st.-regis-al-mouj-muscat-resort,Marriott-MCTXR
MDELG,"The Brown, Guatape, Autograph Collection","mdelg-the-brown,-guatape,-autograph-collection",Marriott-MDELG
MDEPM,City Express Plus by Marriott Medellin Colombia,mdepm-city-express-plus-by-marriott-medellin-colombia,Marriott-MDEPM
MDTPT,TownePlace Suites Pottsville,mdtpt-towneplace-suites-pottsville,Marriott-MDTPT
MEMAL,Aloft Memphis Downtown,memal-aloft-memphis-downtown,Marriott-MEMAL
MEMSF,Fairfield Inn & Suites Southaven Snowden Grove,memsf-fairfield-inn-&-suites-southaven-snowden-grove,Marriott-MEMSF
MEMTG,TownePlace Suites Memphis Germantown,memtg-towneplace-suites-memphis-germantown,Marriott-MEMTG
MEXCM,City Centro by Marriott Ciudad De México,mexcm-city-centro-by-marriott-ciudad-de-méxico,Marriott-MEXCM
MEXDD,"Downtown Mexico, a Member of Design Hotels","mexdd-downtown-mexico,-a-member-of-design-hotels",Marriott-MEXDD
MEXJS,City Express Junior by Marriott Ciudad de México Sullivan,mexjs-city-express-junior-by-marriott-ciudad-de-méxico-sullivan,Marriott-MEXJS
MEXPE,City Express Plus by Marriott Ciudad de México Santa Fe,mexpe-city-express-plus-by-marriott-ciudad-de-méxico-santa-fe,Marriott-MEXPE
MEXPG,City Express Plus by Marriott Ciudad de México Reforma El Ángel,mexpg-city-express-plus-by-marriott-ciudad-de-méxico-reforma-el-ángel,Marriott-MEXPG
MEXPI,City Express Plus by Marriott Ciudad de México Insurgentes Sur,mexpi-city-express-plus-by-marriott-ciudad-de-méxico-insurgentes-sur,Marriott-MEXPI
MEXPM,City Express Plus by Marriott Ciudad de México Mundo E,mexpm-city-express-plus-by-marriott-ciudad-de-méxico-mundo-e,Marriott-MEXPM
MEXPP,City Express Plus by Marriott Ciudad de México Periférico Sur Tlalpan,mexpp-city-express-plus-by-marriott-ciudad-de-méxico-periférico-sur-tlalpan,Marriott-MEXPP
MEXPT,City Express Plus by Marriott Ciudad de Mexico Interlomas,mexpt-city-express-plus-by-marriott-ciudad-de-mexico-interlomas,Marriott-MEXPT
MEXPU,City Express Plus by Marriott Ciudad de México Patio Universidad,mexpu-city-express-plus-by-marriott-ciudad-de-méxico-patio-universidad,Marriott-MEXPU
MEXSA,City Express Suites by Marriott Ciudad de México Anzures,mexsa-city-express-suites-by-marriott-ciudad-de-méxico-anzures,Marriott-MEXSA
MEXSE,City Express Suites by Marriott Ciudad de México Santa Fe,mexse-city-express-suites-by-marriott-ciudad-de-méxico-santa-fe,Marriott-MEXSE
MEXXA,City Express by Marriott Ciudad De México La Raza,mexxa-city-express-by-marriott-ciudad-de-méxico-la-raza,Marriott-MEXXA
MEXXB,City Express by Marriott Ciudad de México Tlalnepantla,mexxb-city-express-by-marriott-ciudad-de-méxico-tlalnepantla,Marriott-MEXXB
MEXXD,City Express by Marriott Ciudad De Mexico Alameda,mexxd-city-express-by-marriott-ciudad-de-mexico-alameda,Marriott-MEXXD
MEXXE,City Express by Marriott Ciudad de México EBC Reforma,mexxe-city-express-by-marriott-ciudad-de-méxico-ebc-reforma,Marriott-MEXXE
MEXXL,City Express by Marriott Ciudad de México Tlalpan,mexxl-city-express-by-marriott-ciudad-de-méxico-tlalpan,Marriott-MEXXL
MEXXO,City Express by Marriott Ciudad de México Aeropuerto,mexxo-city-express-by-marriott-ciudad-de-méxico-aeropuerto,Marriott-MEXXO
MEXXP,City Express by Marriott Tepotzotlan,mexxp-city-express-by-marriott-tepotzotlan,Marriott-MEXXP
MEXXU,City Express by Marriott Tula,mexxu-city-express-by-marriott-tula,Marriott-MEXXU
MEXXV,City Express by Marriott Ciudad de México La Villa,mexxv-city-express-by-marriott-ciudad-de-méxico-la-villa,Marriott-MEXXV
MEXXZ,City Express by Marriott Ciudad de México Plaza Central,mexxz-city-express-by-marriott-ciudad-de-méxico-plaza-central,Marriott-MEXXZ
MFEAL,Aloft McAllen,mfeal-aloft-mcallen,Marriott-MFEAL
MFMLC,"Londoner Grand, a Luxury Collection Hotel, Macao","mfmlc-londoner-grand,-a-luxury-collection-hotel,-macao",Marriott-MFMLC
MGACR,"City Centro by Marriott La Recoleccion, Nicaragua","mgacr-city-centro-by-marriott-la-recoleccion,-nicaragua",Marriott-MGACR
MGAEX,City Express by Marriott Esteli,mgaex-city-express-by-marriott-esteli,Marriott-MGAEX
MGAXE,City Express by Marriott Managua,mgaxe-city-express-by-marriott-managua,Marriott-MGAXE
MGMMT,TownePlace Suites Millbrook Prattville,mgmmt-towneplace-suites-millbrook-prattville,Marriott-MGMMT
MHGOU,Four Points Flex by Sheraton Östringen,mhgou-four-points-flex-by-sheraton-östringen,Marriott-MHGOU
MHTBP,Four Points by Sheraton Bedford Manchester Airport,mhtbp-four-points-by-sheraton-bedford-manchester-airport,Marriott-MHTBP
MHTEU,Postcard Cabins Blake Brook,mhteu-postcard-cabins-blake-brook,Marriott-MHTEU
MHTHF,Fairfield Inn & Suites Haverhill,mhthf-fairfield-inn-&-suites-haverhill,Marriott-MHTHF
MHTHT,TownePlace Suites Haverhill,mhtht-towneplace-suites-haverhill,Marriott-MHTHT
MHTTX,"The Artisan at Tuscan Village, a Tribute Portfolio Hotel","mhttx-the-artisan-at-tuscan-village,-a-tribute-portfolio-hotel",Marriott-MHTTX
MIAAY,Sonder 17WEST Apartments,miaay-sonder-17west-apartments,Marriott-MIAAY
MIABK,"Dua Miami, Autograph Collection","miabk-dua-miami,-autograph-collection",Marriott-MIABK
MIABS,"The Shelborne By Proper, a Member of Design Hotels™","miabs-the-shelborne-by-proper,-a-member-of-design-hotels™",Marriott-MIABS
MIAHA,The Abbey Hotel Miami Beach Sonder,miaha-the-abbey-hotel-miami-beach-sonder,Marriott-MIAHA
MIAHC,"The Circ Hotel Hollywood, Sonder","miahc-the-circ-hotel-hollywood,-sonder",Marriott-MIAHC
MIAON,Moxy Miami Wynwood,miaon-moxy-miami-wynwood,Marriott-MIAON
MIASX,"the goodtime hotel, Miami Beach, a Tribute Portfolio Hotel","miasx-the-goodtime-hotel,-miami-beach,-a-tribute-portfolio-hotel",Marriott-MIASX
MIATW,"Three Waters Resort and Marina, Islamorada, a Tribute Portfolio Resort","miatw-three-waters-resort-and-marina,-islamorada,-a-tribute-portfolio-resort",Marriott-MIATW
MIDJA,City Express Junior by Marriott Merida Altabrisa,midja-city-express-junior-by-marriott-merida-altabrisa,Marriott-MIDJA
MIDPM,City Express Plus by Marriott Mérida,midpm-city-express-plus-by-marriott-mérida,Marriott-MIDPM
MIDXM,City Express by Marriott Merida,midxm-city-express-by-marriott-merida,Marriott-MIDXM
MIGFP,Four Points by Sheraton Mianyang,migfp-four-points-by-sheraton-mianyang,Marriott-MIGFP
MILAA,Sonder Atelier Apartments Porta Romana,milaa-sonder-atelier-apartments-porta-romana,Marriott-MILAA
MILAC,Sonder Manzoni Apartments Torre Velasca,milac-sonder-manzoni-apartments-torre-velasca,Marriott-MILAC
MILCB,"Casa Brera, a Luxury Collection Hotel, Milan","milcb-casa-brera,-a-luxury-collection-hotel,-milan",Marriott-MILCB
MILCY,Courtyard Milano Linate,milcy-courtyard-milano-linate,Marriott-MILCY
MILGB,Gombit Hotel Bergamo,milgb-gombit-hotel-bergamo,Marriott-MILGB
MILHM,"Missori Hotel Piazza Missori, Sonder","milhm-missori-hotel-piazza-missori,-sonder",Marriott-MILHM
MKEBI,Residence Inn Milwaukee Brookfield at Poplar Creek,mkebi-residence-inn-milwaukee-brookfield-at-poplar-creek,Marriott-MKEBI
MKEBY,Courtyard Milwaukee Brookfield at Poplar Creek,mkeby-courtyard-milwaukee-brookfield-at-poplar-creek,Marriott-MKEBY
MLBIF,Fairfield Inn & Suites Melbourne,mlbif-fairfield-inn-&-suites-melbourne,Marriott-MLBIF
MLBOE,Element Melbourne Oceanfront,mlboe-element-melbourne-oceanfront,Marriott-MLBOE
MLBPS,SpringHill Suites West Melbourne Palm Bay,mlbps-springhill-suites-west-melbourne-palm-bay,Marriott-MLBPS
MLEFB,"Seaside Finolhu Baa Atoll Maldives, a Member of Design Hotels™","mlefb-seaside-finolhu-baa-atoll-maldives,-a-member-of-design-hotels™",Marriott-MLEFB
MLEJM,JW Marriott Maldives Kaafu Atoll Island Resort,mlejm-jw-marriott-maldives-kaafu-atoll-island-resort,Marriott-MLEJM
MLEPF,"Patina Maldives, Fari Islands, a Member of Design Hotels","mlepf-patina-maldives,-fari-islands,-a-member-of-design-hotels",Marriott-MLEPF
MLIBC,Courtyard Bettendorf,mlibc-courtyard-bettendorf,Marriott-MLIBC
MLIBH,SpringHill Suites Bettendorf,mlibh-springhill-suites-bettendorf,Marriott-MLIBH
MLOSS,"Stamna Sifnos, a Member of Design Hotels","mloss-stamna-sifnos,-a-member-of-design-hotels",Marriott-MLOSS
MPHBP,Four Points by Sheraton Boracay,mphbp-four-points-by-sheraton-boracay,Marriott-MPHBP
MRYMB,"Monterey Beach Hotel, a Tribute Portfolio Hotel","mrymb-monterey-beach-hotel,-a-tribute-portfolio-hotel",Marriott-MRYMB
MSLBR,Renaissance Shoals Resort & Spa,mslbr-renaissance-shoals-resort-&-spa,Marriott-MSLBR
MSNFS,Fairfield Inn & Suites Madison South,msnfs-fairfield-inn-&-suites-madison-south,Marriott-MSNFS
MSNOX,Moxy Madison Downtown,msnox-moxy-madison-downtown,Marriott-MSNOX
MSNSO,Madison Marriott South,msnso-madison-marriott-south,Marriott-MSNSO
MSPAF,Sonder The Fitz Apartments Downtown St Paul,mspaf-sonder-the-fitz-apartments-downtown-st-paul,Marriott-MSPAF
MSPAM,Sonder North Loop Green Apartments North Loop,mspam-sonder-north-loop-green-apartments-north-loop,Marriott-MSPAM
MSPMP,TownePlace Suites Mankato,mspmp-towneplace-suites-mankato,Marriott-MSPMP
MSPSD,Sheraton Minneapolis Downtown Convention Center,mspsd-sheraton-minneapolis-downtown-convention-center,Marriott-MSPSD
MSYAA,Sonder The Gallier Apartments CBD,msyaa-sonder-the-gallier-apartments-cbd,Marriott-MSYAA
MSYAG,Sonder Gravier Place Apartments Medical,msyag-sonder-gravier-place-apartments-medical,Marriott-MSYAG
MSYAS,Sonder The Schaeffer Apartments French Quarter,msyas-sonder-the-schaeffer-apartments-french-quarter,Marriott-MSYAS
MSYAU,Sonder The Louie Apartments CBD,msyau-sonder-the-louie-apartments-cbd,Marriott-MSYAU
MSYAV,Sonder The Vitascope Apartments French Quarter,msyav-sonder-the-vitascope-apartments-french-quarter,Marriott-MSYAV
MSYRF,"Hotel de la Poste – French Quarter, A Renaissance Hotel","msyrf-hotel-de-la-poste-–-french-quarter,-a-renaissance-hotel",Marriott-MSYRF
MSYTX,"Le Pavillon, New Orleans, a Tribute Portfolio Hotel","msytx-le-pavillon,-new-orleans,-a-tribute-portfolio-hotel",Marriott-MSYTX
MSYXE,City Express by Marriott New Orleans I-10,msyxe-city-express-by-marriott-new-orleans-i-10,Marriott-MSYXE
MTTXT,City Express by Marriott Minatitlan,mttxt-city-express-by-marriott-minatitlan,Marriott-MTTXT
MTYJD,SJ Grand Hotel,mtyjd-sj-grand-hotel,Marriott-MTYJD
MTYPC,City Express Plus by Marriott Monterrey Centro,mtypc-city-express-plus-by-marriott-monterrey-centro,Marriott-MTYPC
MTYPG,City Express Plus by Marriott Monterrey Galerias,mtypg-city-express-plus-by-marriott-monterrey-galerias,Marriott-MTYPG
MTYPS,City Express Plus by Marriott Monterrey Nuevo Sur,mtyps-city-express-plus-by-marriott-monterrey-nuevo-sur,Marriott-MTYPS
MTYXC,City Express by Marriott Monterrey Santa Catarina,mtyxc-city-express-by-marriott-monterrey-santa-catarina,Marriott-MTYXC
MTYXL,City Express by Marriott Saltillo Norte,mtyxl-city-express-by-marriott-saltillo-norte,Marriott-MTYXL
MTYXN,City Express by Marriott Monterrey Norte,mtyxn-city-express-by-marriott-monterrey-norte,Marriott-MTYXN
MTYXO,City Express by Marriott Monterrey Aeropuerto,mtyxo-city-express-by-marriott-monterrey-aeropuerto,Marriott-MTYXO
MTYXT,City Express by Marriott Monterrey Lindavista,mtyxt-city-express-by-marriott-monterrey-lindavista,Marriott-MTYXT
MTYXU,City Express by Marriott Monterrey Universidad,mtyxu-city-express-by-marriott-monterrey-universidad,Marriott-MTYXU
MTYXW,City Express by Marriott Saltillo Sur,mtyxw-city-express-by-marriott-saltillo-sur,Marriott-MTYXW
MUCLB,"Flesslers Lenggries, a Tribute Portfolio Hotel","muclb-flesslers-lenggries,-a-tribute-portfolio-hotel",Marriott-MUCLB
MUCLK,"Koenigshof, a Luxury Collection Hotel, Munich","muclk-koenigshof,-a-luxury-collection-hotel,-munich",Marriott-MUCLK
MUCMU,FOUR Munich Neue Messe,mucmu-four-munich-neue-messe,Marriott-MUCMU
MUCSB,"Arabella Alpenhotel am Spitzingsee, a Tribute Portfolio Hotel","mucsb-arabella-alpenhotel-am-spitzingsee,-a-tribute-portfolio-hotel",Marriott-MUCSB
MXLJM,City Express Junior by Marriott Mexicali,mxljm-city-express-junior-by-marriott-mexicali,Marriott-MXLJM
MXLPM,City Express Plus by Marriott Mexicali,mxlpm-city-express-plus-by-marriott-mexicali,Marriott-MXLPM
MXLXM,City Express by Marriott Mexicali,mxlxm-city-express-by-marriott-mexicali,Marriott-MXLXM
MZTPM,City Express Plus by Marriott Mazatlán,mztpm-city-express-plus-by-marriott-mazatlán,Marriott-MZTPM
MZTXM,City Express by Marriott Mazatlán,mztxm-city-express-by-marriott-mazatlán,Marriott-MZTXM
NAPCN,Plaza Caserta,napcn-plaza-caserta,Marriott-NAPCN
NAPMU,Four Points Flex by Sheraton Naples Marigliano,napmu-four-points-flex-by-sheraton-naples-marigliano,Marriott-NAPMU
NAPNN,Inn Naples Airport,napnn-inn-naples-airport,Marriott-NAPNN
NAVMC,Cappadocia Marriott Hotel,navmc-cappadocia-marriott-hotel,Marriott-NAVMC
NCEHC,"Hôtel du Couvent, a Luxury Collection Hotel, Nice, France","ncehc-hôtel-du-couvent,-a-luxury-collection-hotel,-nice,-france",Marriott-NCEHC
NCEHE,"Yelo Belle Epoque Hotel Festival Palace, Sonder","ncehe-yelo-belle-epoque-hotel-festival-palace,-sonder",Marriott-NCEHE
NCEHJ,"Yelo Jean Médecin Hotel, Sonder","ncehj-yelo-jean-médecin-hotel,-sonder",Marriott-NCEHJ
NCEHL,"Yelo Lumière Hotel Festival Palace, Sonder","ncehl-yelo-lumière-hotel-festival-palace,-sonder",Marriott-NCEHL
NCEHM,"Yelo Mozart Hotel Les Musiciens, Sonder","ncehm-yelo-mozart-hotel-les-musiciens,-sonder",Marriott-NCEHM
NCEHP,"Yelo Promenade Hotel Magnan, Sonder","ncehp-yelo-promenade-hotel-magnan,-sonder",Marriott-NCEHP
NCEHR,"Yelo Marengo Hotel Centre-Ville, Sonder","ncehr-yelo-marengo-hotel-centre-ville,-sonder",Marriott-NCEHR
NCEMB,"La Bastide de Mougins, a Tribute Portfolio Hotel","ncemb-la-bastide-de-mougins,-a-tribute-portfolio-hotel",Marriott-NCEMB
NCEOX,Moxy Nice,nceox-moxy-nice,Marriott-NCEOX
NCLNU,Four Points Flex by Sheraton Newcastle,nclnu-four-points-flex-by-sheraton-newcastle,Marriott-NCLNU
NGBYS,Sheraton Ningbo Yinzhou,ngbys-sheraton-ningbo-yinzhou,Marriott-NGBYS
NGOXF,Four Points Flex by Sheraton Nagoya Station,ngoxf-four-points-flex-by-sheraton-nagoya-station,Marriott-NGOXF
NGSMC,Nagasaki Marriott Hotel,ngsmc-nagasaki-marriott-hotel,Marriott-NGSMC
NKGCF,Fairfield by Marriott Chuzhou Railway Station,nkgcf-fairfield-by-marriott-chuzhou-railway-station,Marriott-NKGCF
NLDXN,City Express by Marriott Nuevo Laredo,nldxn-city-express-by-marriott-nuevo-laredo,Marriott-NLDXN
NNGCY,Courtyard by Marriott Nanning Wuxiang,nngcy-courtyard-by-marriott-nanning-wuxiang,Marriott-NNGCY
NNGFP,"Four Points by Sheraton Nanning, Wuxiang","nngfp-four-points-by-sheraton-nanning,-wuxiang",Marriott-NNGFP
NOGXC,City Express by Marriott Cananea,nogxc-city-express-by-marriott-cananea,Marriott-NOGXC
NOGXN,City Express by Marriott Nogales,nogxn-city-express-by-marriott-nogales,Marriott-NOGXN
NRNNT,"The Rebyl, Nijmegen, a Tribute Portfolio Hotel","nrnnt-the-rebyl,-nijmegen,-a-tribute-portfolio-hotel",Marriott-NRNNT
NTGCY,Courtyard Nantong,ntgcy-courtyard-nantong,Marriott-NTGCY
NTGMD,Le Meridien Nantong,ntgmd-le-meridien-nantong,Marriott-NTGMD
NYCAB,Sonder Battery Park Apartments Financial District,nycab-sonder-battery-park-apartments-financial-district,Marriott-NYCAB
NYCAD,"The Dutch Hotel Long Island City, Sonder","nycad-the-dutch-hotel-long-island-city,-sonder",Marriott-NYCAD
NYCAH,"Henri on 24 Hotel Chelsea, Sonder","nycah-henri-on-24-hotel-chelsea,-sonder",Marriott-NYCAH
NYCAN,Sonder The Nash Apartments Midtown East,nycan-sonder-the-nash-apartments-midtown-east,Marriott-NYCAN
NYCAQ,Sonder Court Square Apartments Long Island City,nycaq-sonder-court-square-apartments-long-island-city,Marriott-NYCAQ
NYCAT,Sonder One Platt Apartments Financial District,nycat-sonder-one-platt-apartments-financial-district,Marriott-NYCAT
NYCAW,"The William Hotel Midtown, Sonder","nycaw-the-william-hotel-midtown,-sonder",Marriott-NYCAW
NYCHC,"Chambers Hotel Central Park South, Sonder","nychc-chambers-hotel-central-park-south,-sonder",Marriott-NYCHC
NYCHF,"Flatiron Hotel, Sonder","nychf-flatiron-hotel,-sonder",Marriott-NYCHF
NYCHI,"The Industrialist Hotel Gowanus Brooklyn, Sonder","nychi-the-industrialist-hotel-gowanus-brooklyn,-sonder",Marriott-NYCHI
NYCHO,"The Merchant Hotel, Sonder","nycho-the-merchant-hotel,-sonder",Marriott-NYCHO
NYCHU,"Duane Street Hotel Tribeca, Sonder","nychu-duane-street-hotel-tribeca,-sonder",Marriott-NYCHU
NYCMR,"The Moore, a Member of Design Hotels","nycmr-the-moore,-a-member-of-design-hotels",Marriott-NYCMR
NYCMX,The Luxury Collection Hotel Manhattan Midtown,nycmx-the-luxury-collection-hotel-manhattan-midtown,Marriott-NYCMX
NYCWF,SpringHill Suites New York Manhattan Times Square,nycwf-springhill-suites-new-york-manhattan-times-square,Marriott-NYCWF
NYCWU,The Westin Flushing LaGuardia Airport,nycwu-the-westin-flushing-laguardia-airport,Marriott-NYCWU
OAKPC,Courtyard Antioch Pittsburg,oakpc-courtyard-antioch-pittsburg,Marriott-OAKPC
OAXCO,City Centro by Marriott Oaxaca,oaxco-city-centro-by-marriott-oaxaca,Marriott-OAXCO
OAXXO,City Express by Marriott Oaxaca,oaxxo-city-express-by-marriott-oaxaca,Marriott-OAXXO
OKCBH,"Bradford House, a Member of Design Hotels™","okcbh-bradford-house,-a-member-of-design-hotels™",Marriott-OKCBH
OKCMT,TownePlace Suites Midwest City,okcmt-towneplace-suites-midwest-city,Marriott-OKCMT
OKCNT,"NOUN Hotel, Norman, A Tribute Portfolio Hotel","okcnt-noun-hotel,-norman,-a-tribute-portfolio-hotel",Marriott-OKCNT
OKCTY,TownePlace Suites Oklahoma City Yukon,okcty-towneplace-suites-oklahoma-city-yukon,Marriott-OKCTY
OLBDE,Delta Hotels Olbia Sardinia,olbde-delta-hotels-olbia-sardinia,Marriott-OLBDE
OLBPQ,W Sardinia - Poltu Quatu,olbpq-w-sardinia---poltu-quatu,Marriott-OLBPQ
OMASW,Fairfield Inn & Suites Omaha at MH Landing,omasw-fairfield-inn-&-suites-omaha-at-mh-landing,Marriott-OMASW
ONTCC,Courtyard Chino Hills,ontcc-courtyard-chino-hills,Marriott-ONTCC
ONTRX,Postcard Cabins Big Bear,ontrx-postcard-cabins-big-bear,Marriott-ONTRX
ONTSB,Courtyard San Bernardino Loma Linda,ontsb-courtyard-san-bernardino-loma-linda,Marriott-ONTSB
ONTVF,Fairfield Inn & Suites Victorville,ontvf-fairfield-inn-&-suites-victorville,Marriott-ONTVF
OPOGT,"Origine Porto Gaia, a Tribute Portfolio Hotel","opogt-origine-porto-gaia,-a-tribute-portfolio-hotel",Marriott-OPOGT
ORKOX,Moxy Cork,orkox-moxy-cork,Marriott-ORKOX
ORKRI,Residence Inn Cork,orkri-residence-inn-cork,Marriott-ORKRI
OSAAK,"THE OSAKA STATION HOTEL, Autograph Collection","osaak-the-osaka-station-hotel,-autograph-collection",Marriott-OSAAK
OSAGK,"Genji Kyoto, a Member of Design Hotels™","osagk-genji-kyoto,-a-member-of-design-hotels™",Marriott-OSAGK
OSAHU,Four Points Flex by Sheraton Osaka Shinsaibashi,osahu-four-points-flex-by-sheraton-osaka-shinsaibashi,Marriott-OSAHU
OSAKS,Courtyard Kyoto Shijo Karasuma,osaks-courtyard-kyoto-shijo-karasuma,Marriott-OSAKS
OSAKU,Four Points Flex by Sheraton Osaka Kitahama,osaku-four-points-flex-by-sheraton-osaka-kitahama,Marriott-OSAKU
OSASU,Four Points Flex by Sheraton Shin Osaka,osasu-four-points-flex-by-sheraton-shin-osaka,Marriott-OSASU
OSAUU,Four Points Flex by Sheraton Osaka Umeda,osauu-four-points-flex-by-sheraton-osaka-umeda,Marriott-OSAUU
OSAYU,Four Points Flex by Sheraton Kyoto Oike,osayu-four-points-flex-by-sheraton-kyoto-oike,Marriott-OSAYU
PARAE,"L'Edmond Hotel Parc Monceau, Sonder","parae-l'edmond-hotel-parc-monceau,-sonder",Marriott-PARAE
PARAQ,"Quintinie Hotel 15th Arrondissement, Sonder","paraq-quintinie-hotel-15th-arrondissement,-sonder",Marriott-PARAQ
PARCX,Moxy Paris Clamart,parcx-moxy-paris-clamart,Marriott-PARCX
PARHA,"Atala Hotel Champs Elysées, Sonder","parha-atala-hotel-champs-elysées,-sonder",Marriott-PARHA
PARHF,"Le Frochot Hotel Pigalle, Sonder","parhf-le-frochot-hotel-pigalle,-sonder",Marriott-PARHF
PARLP,"Le Pigalle, a Member of Design Hotels™","parlp-le-pigalle,-a-member-of-design-hotels™",Marriott-PARLP
PASPP,"Parilio, a Member of Design Hotels","paspp-parilio,-a-member-of-design-hotels",Marriott-PASPP
PAZXT,City Express by Marriott Tuxpan,pazxt-city-express-by-marriott-tuxpan,Marriott-PAZXT
PBCDE,Gran Hotel de Puebla by HNF,pbcde-gran-hotel-de-puebla-by-hnf,Marriott-PBCDE
PBCJA,City Express Junior by Marriott Puebla Angelopolis,pbcja-city-express-junior-by-marriott-puebla-angelopolis,Marriott-PBCJA
PBCJF,City Express Junior by Marriott Puebla Finsa,pbcjf-city-express-junior-by-marriott-puebla-finsa,Marriott-PBCJF
PBCSF,City Express Suites Puebla Finsa,pbcsf-city-express-suites-puebla-finsa,Marriott-PBCSF
PBCXA,City Express by Marriott Puebla Angelopolis,pbcxa-city-express-by-marriott-puebla-angelopolis,Marriott-PBCXA
PBCXC,City Express by Marriott Puebla Centro,pbcxc-city-express-by-marriott-puebla-centro,Marriott-PBCXC
PBCXP,City Express by Marriott Puebla Finsa,pbcxp-city-express-by-marriott-puebla-finsa,Marriott-PBCXP
PBCXT,City Express by Marriott Tehuacan,pbcxt-city-express-by-marriott-tehuacan,Marriott-PBCXT
PBCXX,City Express by Marriott Apizaco,pbcxx-city-express-by-marriott-apizaco,Marriott-PBCXX
PBIDE,Delta Hotels by Marriott West Palm Beach,pbide-delta-hotels-by-marriott-west-palm-beach,Marriott-PBIDE
PBILW,"GULFSTREAM HOTEL, Lake Worth Beach, a Tribute Portfolio Hotel","pbilw-gulfstream-hotel,-lake-worth-beach,-a-tribute-portfolio-hotel",Marriott-PBILW
PBIWK,"The Belgrove Resort & Spa, West Palm Beach, Autograph Collection","pbiwk-the-belgrove-resort-&-spa,-west-palm-beach,-autograph-collection",Marriott-PBIWK
PDLDE,Delta Hotels Azores,pdlde-delta-hotels-azores,Marriott-PDLDE
PDSXP,City Express by Marriott Piedras Negras,pdsxp-city-express-by-marriott-piedras-negras,Marriott-PDSXP
PDXGU,Postcard Cabins Mount Adams,pdxgu-postcard-cabins-mount-adams,Marriott-PDXGU
PDXLA,AC Hotel Portland Lake Oswego,pdxla-ac-hotel-portland-lake-oswego,Marriott-PDXLA
PDXNF,Fairfield Inn & Suites Portland Newberg,pdxnf-fairfield-inn-&-suites-portland-newberg,Marriott-PDXNF
PDXTA,TownePlace Suites Portland Airport,pdxta-towneplace-suites-portland-airport,Marriott-PDXTA
PDXWL,"Woodlark Hotel Portland, a Tribute Portfolio Hotel","pdxwl-woodlark-hotel-portland,-a-tribute-portfolio-hotel",Marriott-PDXWL
PENMH,"Iconic Marjorie Hotel, Penang, a Tribute Portfolio Hotel","penmh-iconic-marjorie-hotel,-penang,-a-tribute-portfolio-hotel",Marriott-PENMH
PENTM,"The Millen Penang, Autograph Collection","pentm-the-millen-penang,-autograph-collection",Marriott-PENTM
PERMC,"Courtyard Perth, Murdoch","permc-courtyard-perth,-murdoch",Marriott-PERMC
PFOPA,"Almyra, a Member of Design Hotels","pfopa-almyra,-a-member-of-design-hotels",Marriott-PFOPA
PGAKS,SpringHill Suites Kanab,pgaks-springhill-suites-kanab,Marriott-PGAKS
PGVWF,Fairfield Inn & Suites Weldon,pgvwf-fairfield-inn-&-suites-weldon,Marriott-PGVWF
